3,5.11417204176248,-1,3,2,3,2,1,10,10,9,8,2,9,9,9,3,8,9,8,4,10,91,0,50,81,0,9,3,4,30,20,91,11,11,10,1,2,8,7,35,2,2,2
4,2.89437150811226,1,4,4,1,2,1,10,7,9,8,2,7,6,8,5,8,8,7,5,8,76,82,72,65,65,50,1,5,70,50,56,25,60,56,6,6,5,7,17,1,1,5
1,5.43012994784089,-1,8,3,3,2,1,10,1,2,7,1,5,8,3,0,0,1,0,2,1,10,9,94,10,6,4,3,3,87,9,75,49,64,7,8,6,1,5,7,1,1,3
3,5.29684458219511,-1,4,3,2,1,9,6,6,2,5,1,0,4,2,0,0,0,0,2,10,100,91,69,57,40,0,0,6,0,0,100,12,0,47,10,10,7,7,49,1,7,3
4.5,5.2699778371949,-1,9,4,4,2,1,10,0,1,6,1,9,9,10,8,8,9,10,4,10,61,25,85,85,40,38,12,15,91,48,69,100,88,76,10,2,7,7,50,1,7,4
2.39,5.6578728351939,-1,2,2,3,2,1,10,3,4,7,1,8,4,4,0,2,7,1,3,8,74,0,11,97,0,0,3,4.99,79,86,61,69,40,37,6,0,7,6,51,1,7,4
4,3.69367334653793,1,2,3,2,2,1,10,3,3,6,1,6,8,6,1,2,7,1,2,4,50,9,78,93,0,22,0,5,82,73,23,23,24,29,7,7,9,6,13,1,1,3
4,6.77464392979245,-1,10,5,5,2,1,10,0,5,5,1,10,0,5,0,0,5,10,1,10,100,0,0,0,0,0,0,3.99,91,91,100,0,64,0,10,0,10,1,44,1,3,4
3,3.4584615933707,-1,4,2,2,2,1,10,7,6,8,2,7,9,8,2,4,8,1,3,5,49,70,71,66,13,2,2,4,77,89,45,74,62,14,4,2,7,2,8,1,8,10
5,2.47681602227527,1,3,3,6,2,1,10,10,10,10,3,10,9,10,10,9,10,10,4,10,91,30,70,30,30,19,2,5,70,50,50,50,70,29,9,3,7,4,18,1,1,2
3.5,5.67355945555852,-1,2,2,4,2,1,10,6,8,3,2,10,6,7,1,2,10,8,3,10,86,0,76,70,16,45,5,5,65,55,77,85,54,100,9,5,3,6,12,2,4,1
3.99,8.44843845924381,-1,4,2,5,1,8,6,10,9,8,2,9,9,9,0,9,9,7,2,10,50,55,90,91,35,67,0,4,80,70,53,74,31,21,8,10,9,7,16,2,1,5
4.5,2.43789732848453,1,8,3,2,2,1,10,8,8,9,2,8,9,8,5,7,9,7,4,8,70,61,71,82,61,15,5,8,77,78,21,62,22,13,7,1,7,6,19,2,4,2
3.5,1.86949237678182,1,2,3,1,1,7,3,10,9,9,2,3,9,6,5,8,5,5,4,9,45,100,91,60,20,44,3,4,80,81,70,40,80,50,10,8,7,6,3,2,8,10
4,4.29417976610783,-1,6,3,3,1,6,2,8,9,8,2,2,8,6,2,4,8,8,3,10,70,74,100,100,1,1,5,20,97,78,21,2,79,90,10,9,3,6,12,2,1,4
3,3.61948614815323,-1,4,3,4,2,1,10,6,3,9,2,3,10,4,1,3,3,2,5,10,59,2,85,0,0,0,3,5,100,27,66,42,58,15,0,0,0,7,7,1,1,2
5,6.74837834122034,-1,1,2,3,2,1,10,2,3,7,1,2,6,7,3,4,7,9,4,8,72,1,100,90,1,2,3,20,100,91,93,3,68,2,5,7,9,5,21,1,1,5
2.75,4.00235437081654,-1,1,1,2,2,1,10,7,9,7,2,6,4,6,5,6,7,3,4,9,40,81,77,61,0,0,3.99,3.99,25,41,30,61,52,1,6,2,8,7,49,1,7,3
4.5,2.70741646059006,1,4,3,2,2,1,10,10,10,7,3,7,6,8,5,6,7,7,6,9,60,85,88,94,14,74,2,10,79,14,35,50,82,70,8,9,4,6,6,2,2,4
1,3.7272810511212,-1,3,3,3,1,10,6,0,0,0,1,0,6,0,0,0,3,0,1,2,41,13,70,1,6,3,0.5,5,20,20,39,55,65,25,6,7,10,5,10,1,1,6
3,2.07905154136897,1,4,3,3,2,1,10,7,8,8,2,8,7,8,3,6,8,7,5,8,62,83,79,62,0,0,2,5,90,91,36,35,58,1,0,0,5,7,10,2,1,3
3,3.95015627696975,-1,2,1,3,1,9,2,7,8,10,1,8,10,9,7,4,10,1,5,10,90,100,94,47,11,12,1,3,92,92,94,86,6,10,10,10,8,7,51,2,7,2
3.75,6.24363543711471,-1,7,3,1,2,1,10,2,6,8,2,8,3,8,1,1,8,7,4,7,80,31,92,2,2,3,6,2,71,35,35,6,44,1,2,0,2,6,16,1,3,1
2,3.20250911203369,-1,0,2,1,2,1,10,10,5,5,1,10,5,10,5,5,10,5,2,10,100,26,50,50,0,0,1,3,100,100,100,0,0,0,5,0,0,6,11,1,4,1
3,3.00819469264774,-1,7,2,1,2,1,10,2,4,4,1,5,6,5,0,0,6,3,4,8,76,91,70,65,10,40,1,5,65,76,55,24,9,0,2,6,2,6,11,1,1,4
0.1,3.50655029441585,-1,1,2,3,2,1,10,5,3,6,1,5,2,4,0,0,4,0,2,3,85,0,50,18,100,66,0.1,20,91,81,83,48,55,91,4,3,6,7,18,2,1,5
4,4.9765519262005,-1,2,2,3,2,1,10,4,5,6,2,7,8,10,4,5,7,7,4,10,99,40,80,81,2,0,5,5,100,100,100,100,70,70,1,0,10,6,12,2,6,1
2,5.79151040013867,-1,3,2,4,2,1,10,10,9,8,3,6,9,7,1,4,10,4,3,10,100,1,1,96,90,20,2,2.5,86,85,100,20,7,12,4,0,9,6,17,2,1,3
3,3.50842693943795,-1,6,3,3,1,10,7,10,7,7,2,5,7,10,5,10,10,10,5,10,100,0,0,100,51,20,5,3,70,51,100,50,51,0,7,6,10,7,25,2,3,4
2.99,3.24221566973592,-1,5,2,2,2,1,10,10,7,9,2,8,9,9,5,8,9,9,3,10,50,79,92,0,9,10,5,3.99,100,92,9,8,19,51,8,2,8,7,14,2,6,4
3,2.46542942564815,1,4,5,1,2,1,10,7,5,3,2,4,6,5,0,2,5,4,2,8,100,0,9,51,70,50,4,10,91,71,90,70,50,70,6,2,5,5,16,2,1,2
2,4.78142242175659,-1,2,2,2,2,1,10,5,7,5,2,9,6,7,2,6,8,2,2,6,17,69,85,55,73,0,1,5,49,59,8,0,1,0,6,0,9,6,33,1,1,2
1,2.66727345839217,-1,1,2,1,2,1,10,9,6,8,2,10,8,7,0,5,9,3,2,8,0,0,100,100,0,0,1,3,100,49,100,21,13,0,3,0,1,7,7,2,1,4
5,2.25793733557147,1,2,2,5,1,4,3,6,4,6,1,3,7,5,1,3,5,1,3,10,69,81,90,40,2,1,1,8,50,71,38,24,75,1,7,3,5,7,8,2,1,10
1,6.33559106205676,-1,8,3,2,2,1,10,7,5,6,1,6,5,5,0,0,7,5,2,5,50,80,51,67,50,53,1,5,75,67,50,22,72,73,0,10,6,7,16,2,1,2
3,2.98483660659366,1,3,4,4,1,6,0,10,10,8,2,10,9,10,2,9,10,7,2,6,70,0,81,100,82,80,2,5,20,30,50,0,21,50,10,10,6,7,26,2,1,3
5,2.70130059832694,1,0,2,2,2,1,10,10,10,8,2,7,9,10,8,10,10,7,3,10,100,10,80,39,0,0,5,6,40,50,91,70,19,90,1,0,5,6,49,2,3,4
1,2.85780072888411,-1,3,5,5,1,6,7,10,8,8,1,5,7,8,0,4,8,6,2,9,50,80,81,36,21,15,0.5,0.5,100,100,0,0,75,0,5,1,10,6,16,1,3,4
3,4.10439354171938,-1,0,3,3,2,1,10,10,10,6,3,4,6,6,2,8,8,3,6,9,30,40,91,19,29,30,1.5,3,91,91,19,9,30,19,0,0,0,7,26,2,1,3
4,2.17197968397472,1,8,5,5,2,1,10,7,8,9,1,9,6,8,1,4,9,9,2,9,76,80,90,70,85,20,1,8,91,50,60,30,30,0,7,2,9,6,27,1,5,1
5,2.65213678403693,1,6,3,3,2,1,10,8,9,9,2,8,8,9,7,10,9,7,3,7,70,81,75,76,40,30,4,6,80,50,50,60,30,70,7,4,5,7,42,2,2,4
6,3.23616888585121,1,1,2,6,1,9,4,9,10,9,2,10,10,10,5,8,9,9,2,7,75,82,89,65,36,47,3,5,90,78,22,61,78,89,3,10,10,7,8,2,1,2
3,2.83364879251591,1,0,2,2,2,1,10,10,10,10,2,8,7,9,6,6,9,6,2,5,12,86,91,91,46,46,0,4,70,72,80,77,39,95,2,1,7,5,43,1,1,5
5,2.78291033533532,1,6,4,4,2,1,10,8,6,8,1,5,7,6,1,5,7,5,3,8,80,9,27,5,0,0,2,5,95,94,83,1,1,51,4,3,8,4,36,2,7,2
5,2.18203390314328,1,3,3,4,2,1,10,8,10,8,2,7,9,8,7,9,9,7,4,8,35,70,91,76,60,50,3,6,60,75,19,60,80,50,6,4,4,6,18,1,1,5
2,1.84000238582729,1,2,1,4,2,1,10,0,4,5,1,6,5,6,2,3,7,1,2,9,60,66,64,68,0,0,2,5,100,71,18,9,55,5,8,7,3,7,18,1,4,4
4,2.17614779620285,1,0,2,1,2,1,10,10,10,5,2,10,10,10,0,5,10,0,4,10,0,0,61,50,0,50,2,4,51,0,0,0,0,0,6,3,10,6,16,1,1,5
3.99,2.02029348591764,1,1,2,1,2,1,10,7,8,9,2,7,9,8,9,9,10,8,4,10,50,61,99,50,2,2,4,7,88,76,57,38,45,42,9,8,5,6,13,2,1,3
3.99,9.12155489534608,-1,3,2,4,2,1,10,8,9,7,2,7,9,9,1,8,8,8,3,8,10,40,85,68,3,1,0.5,15,51,10,10,4,16,2,3,1,9,6,5,1,2,1
3.5,6.44369353160925,-1,8,3,3,2,1,10,5,5,7,2,4,8,5,3,6,5,2,3,6,48,93,31,12,0,0,5,10,82,76,0,0,69,0,7,6,8,7,8,1,1,3
3,2.56315265730421,1,2,2,2,2,1,10,10,8,9,2,8,8,8,3,8,9,3,3,9,63,36,51,66,51,3,10,5,33,34,60,51,51,33,2,2,2,7,22,1,1,6
3,4.12561766243725,-1,3,2,3,2,1,10,10,8,7,2,6,6,5,2,7,6,2,5,10,71,0,90,20,19,31,3,6,75,75,74,69,58,70,6,3,6,7,24,2,1,3
3,5.16086635097755,-1,9,5,3,2,1,10,4,6,8,1,5,8,6,3,3,5,5,5,7,51,49,5,0,48,0,3,5,97,95,60,2,3,6,7,1,5,6,20,1,1,10
5,4.27573591901933,1,0,2,3,2,1,10,10,8,10,2,10,10,10,6,10,10,8,6,9,80,13,71,99,50,3,2,6,81,81,61,18,52,35,10,3,3,7,26,2,6,2
5,2.60120388916104,1,1,1,3,2,1,10,8,9,9,2,10,10,10,5,8,10,9,4,9,70,18,47,6,6,17,1,5,50,50,73,17,16,48,2,1,5,6,40,1,7,8
6.5,4.46635434680463,1,0,2,6,2,1,10,8,8,8,2,8,5,7,5,8,9,6,4,8,86,70,60,51,0,0,3.5,6.5,91,90,60,20,0,0,5,5,9,2,24,2,1,3
5,1.94323775552222,1,5,3,3,2,1,10,2,4,3,1,6,6,7,4,2,7,6,5,7,60,10,92,8,9,8,8,10,90,82,17,19,68,32,3,0,8,7,19,1,1,8
5,3.78835689348264,1,3,2,3,2,1,10,2,5,5,1,5,7,6,4,3,8,9,3,8,80,50,50,25,13,13,2,4,91,43,55,79,32,51,2,4,7,7,10,1,1,1
5,3.67957232997016,1,7,4,4,2,1,10,8,9,5,2,6,7,9,4,7,8,8,3,9,50,0,91,60,0,0,3,5,71,9,0,9,19,40,7,3,7,7,7,2,8,2
3,2.20099006688594,1,6,3,3,2,1,10,10,10,8,2,10,9,10,4,10,10,8,2,10,50,90,99,4,4,5,3,4,83,94,18,3,4,5,10,7,6,7,44,2,4,1
4,1.93332950704405,1,7,2,3,1,3,2,3,8,8,1,9,7,8,6,8,9,10,4,9,34,1,81,71,12,1,2,4,70,80,40,9,31,10,6,2,7,6,42,2,1,3
3,5.10016342031392,-1,7,3,3,2,1,10,0,5,6,1,7,8,8,8,8,9,9,2,8,66,9,78,0,0,0,1,3,83,82,17,12,33,18,9,8,8,4,3,1,8,7
7,2.04127155369157,1,3,2,4,2,1,10,7,9,7,2,9,9,9,2,4,7,10,2,7,50,89,89,89,32,32,2,5,66,28,12,39,39,19,7,5,7,3,18,1,1,4
